family,nafnet.psnr_med,nafnet.ssim_med,nafnet.kl_med,nafnet.fft_err_med,nafnet.col_precision_med,nafnet.col_recall_med,nafnet.col_rmse_med,nafnet.psnr_dmg_med,nafnet.psnr_undmg_med,nafnet.psnr_q25,nafnet.ssim_q25,nafnet.kl_q25,nafnet.fft_err_q25,nafnet.col_precision_q25,nafnet.col_recall_q25,nafnet.col_rmse_q25,nafnet.psnr_dmg_q25,nafnet.psnr_undmg_q25,nafnet.psnr_q75,nafnet.ssim_q75,nafnet.kl_q75,nafnet.fft_err_q75,nafnet.col_precision_q75,nafnet.col_recall_q75,nafnet.col_rmse_q75,nafnet.psnr_dmg_q75,nafnet.psnr_undmg_q75,nafnet.n,restormer.psnr_med,restormer.ssim_med,restormer.kl_med,restormer.fft_err_med,restormer.col_precision_med,restormer.col_recall_med,restormer.col_rmse_med,restormer.psnr_dmg_med,restormer.psnr_undmg_med,restormer.psnr_q25,restormer.ssim_q25,restormer.kl_q25,restormer.fft_err_q25,restormer.col_precision_q25,restormer.col_recall_q25,restormer.col_rmse_q25,restormer.psnr_dmg_q25,restormer.psnr_undmg_q25,restormer.psnr_q75,restormer.ssim_q75,restormer.kl_q75,restormer.fft_err_q75,restormer.col_precision_q75,restormer.col_recall_q75,restormer.col_rmse_q75,restormer.psnr_dmg_q75,restormer.psnr_undmg_q75,restormer.n,identity.psnr_med,identity.ssim_med,identity.kl_med,identity.fft_err_med,identity.col_precision_med,identity.col_recall_med,identity.col_rmse_med,identity.psnr_dmg_med,identity.psnr_undmg_med,identity.psnr_q25,identity.ssim_q25,identity.kl_q25,identity.fft_err_q25,identity.col_precision_q25,identity.col_recall_q25,identity.col_rmse_q25,identity.psnr_dmg_q25,identity.psnr_undmg_q25,identity.psnr_q75,identity.ssim_q75,identity.kl_q75,identity.fft_err_q75,identity.col_precision_q75,identity.col_recall_q75,identity.col_rmse_q75,identity.psnr_dmg_q75,identity.psnr_undmg_q75,identity.n
snse2,27.543624940725454,0.9270751688367131,0.0181338523427673,0.8085712486506542,0.9692307692307692,1.0,1.144155107094711,24.7408094940244,28.491980234068844,26.59085652915295,0.9189710325575147,0.01564523917038145,0.6275968498022884,0.9582128397917872,0.9846153846153848,0.6984608091215021,22.704978268870327,27.6473514548468,28.617489372929377,0.9328784064008155,0.0302457479016758,1.06457267069163,0.9821428571428572,1.0,1.6368873715964884,26.948397208138644,30.194564896732793,27,30.02484703337414,0.9379739644401266,0.0270448788842259,1.175034485016562,1.0,0.9818181818181818,1.3618169680781094,20.29980617348808,37.16852421797476,27.084463353989776,0.9130238735338703,0.015511247870336298,1.0470868445176151,0.9920629921259843,0.9606299212598424,0.6325336926148093,18.646646409231586,35.687028603675415,33.10935828946796,0.9442476034852578,0.04020658809619975,1.258159332536346,1.0,0.9961538461538462,2.2969633502857034,21.914970242431913,38.03879580754325,27,24.386270519128463,0.8783256409444864,0.0190053360281982,0.0312845417140769,1.0,0.953846153846154,0.4918693768379647,14.71247384722005,36.05414865200492,21.769666664856466,0.8374617418677679,0.00813870540291075,0.026806421737333948,1.0,0.9027559055118111,0.37148429062255073,12.92913032052014,35.64806726269042,29.04110004391417,0.9009170958468495,0.049078459971848856,0.0584434218217929,1.0,0.9793706293706292,1.0500597629685684,16.641300607625386,36.660159568654045,27
snte2,28.66746263741032,0.8949754874859492,0.12492361467641,1.357746943654526,0.9943502824858758,1.0,0.8257228238447705,27.99450775639993,30.164378097897995,27.149784184026394,0.8874848613748145,0.0417711264977178,1.109207185007973,0.973167011970534,0.9895833333333334,0.5393816794443256,23.61241170617054,26.785231165713373,30.603703091107917,0.9039031194027318,0.24536294177034865,1.4450808881849224,1.0,1.0,1.9309774562681201,29.565025687538935,35.652803829032635,27,26.408635505413688,0.8792849637476895,0.096993473374908,1.4194030610274506,0.9894179894179894,0.9859154929577464,3.298379957619738,23.271490484637063,33.06220490176378,23.89251032699511,0.8530464425059514,0.02458102554919475,1.1480196569615568,0.9765590689503731,0.9673295454545454,0.7353115136170845,20.071337262549406,30.801644358625303,28.32267744069417,0.9035416843265673,0.26775980786930886,1.5906302562010155,1.0,0.9943181818181818,4.726592002422112,24.789571428293463,36.18587115821798,27,22.025681132888124,0.7842913203580953,0.0649636082142022,0.0598367240553397,1.0,0.953125,0.4093870605712013,19.24145446729072,31.52659575994527,19.378796359711593,0.7436253046318062,0.016871498733185948,0.0268275773874295,1.0,0.8910984848484849,0.30587823376756107,15.646259614917337,30.242198162320143,25.655727908568647,0.8323056834279158,0.21066481139293297,0.12109525267502624,1.0,0.9827978286384975,1.7038378319528649,21.217066960592255,34.86914518478714,27
tas2,27.28428598239117,0.927342927324235,0.0238430325590826,0.6466625298638455,0.9433962264150944,0.9852941176470588,0.957427107756338,26.048429773877547,30.370197318713213,25.01834730890493,0.9103973103301682,0.0122009782297139,0.5297193212360243,0.9207920792079208,0.9696969696969696,0.5487032611687344,21.189728646640308,25.66939069429737,32.86901576981764,0.9479438478176576,0.0517077822459418,0.7863525419559053,0.9595959595959596,1.0,1.5039630187955957,30.484484962893927,35.04015011032457,81,26.563374785851103,0.917624585665753,0.0342462595078135,0.8920014348196216,0.9649122807017544,0.9558823529411764,1.1311807514597825,19.83048541878343,32.031668719834315,24.32224034396968,0.8924040826846997,0.0153274701900655,0.8034166232115582,0.94,0.9117647058823528,0.5815799980377997,17.431136882863857,28.5230242581059,30.709670098745917,0.9398820156058164,0.0697377991488706,0.975543128335998,0.9821428571428572,0.989247311827957,2.271469671398917,24.602896836336814,34.39154532612838,81,22.815573918933968,0.8591684366452156,0.0282638882960089,0.0482107731844902,1.0,0.9117647058823528,0.4447495899966607,13.438589262567174,36.067534383148335,20.0536269022754,0.8036817568553507,0.0088523216000058,0.0246043303153162,0.989010989010989,0.8235294117647058,0.3208444739598739,12.42554308360658,35.13933398229171,28.27257965654249,0.8992094631898565,0.0826558734701873,0.0833076444723492,1.0,0.9705882352941176,0.5879447357921312,15.048858562085432,36.81581737562575,81
tase2,33.80581006050326,0.9413692821078592,0.0287816770851049,1.0105777685747408,0.9896907216494846,1.0,0.7282190812544191,26.903971544035304,36.35304901013309,29.31510829517049,0.9251226268395852,0.0162499175399424,0.7545583447606132,0.9763779527559056,0.9844559585492229,0.3834824944236852,22.34009124316916,34.30197944561082,35.98643863102855,0.9518588828962192,0.0642334691301326,1.1719932175252068,0.9931506849315068,1.0,1.3196133184932728,31.4232292452273,37.495746284600784,81,30.26363290905518,0.9304258762732404,0.0528540515087633,1.135630547709662,1.0,0.986206896551724,0.8249579113843054,21.236034436239443,36.40687132935564,26.70561072363347,0.9071119682872292,0.0253116564890972,0.9817271464825464,0.9897435897435898,0.9618320610687024,0.3984095364447979,18.599514091355196,33.514505392694886,35.3668381040775,0.9495699646889354,0.1830713612664005,1.2954424550976051,1.0,1.0,2.402288984783516,26.9286905845606,37.1785476848095,81,25.769334161115523,0.8677364282716823,0.0162873939142734,0.0354443123788037,1.0,0.9621212121212122,0.4662524041201569,15.74654702717835,34.70792091109136,20.8665196496771,0.8208586023429051,0.0051942210041251,0.0209346043771919,0.9918032786885246,0.9067357512953368,0.3746343246326776,13.449269613111522,33.39751062036164,33.93156518574298,0.9102892550690224,0.0649203414093563,0.0706816795177645,1.0,0.9948186528497408,0.670623180135797,23.0631240513923,35.58382316044184,81
tate2,29.11963126037735,0.9315339415503792,0.022628484708299,0.8441768157375258,0.9684292689407779,1.0,1.3189428022214553,22.671336403385418,33.662165367602334,26.349793331571497,0.9125977693669421,0.0098735203830265,0.6212627005270774,0.9519989704873026,0.9905660377358492,0.6467637513547588,20.537004757976042,29.440877440087256,33.170063090028755,0.9442253145538128,0.0469625767743389,1.0797186325608896,0.9924711115655998,1.0,2.085625925005846,29.028475892243144,37.387129312375876,108,29.21838252284634,0.9256244950474349,0.02533855863940525,0.9597838880921858,0.9892445138346777,0.9882527215102659,1.4605409218243823,20.20511557067156,35.70758999361743,25.538016941870143,0.8980367517518122,0.0129817154066545,0.8074326227019579,0.9746432314762558,0.9553308173133624,0.379007135605359,17.53126581247264,32.569623483712675,33.353587110869086,0.9407942347256201,0.06644399006136258,1.0671450194191539,0.9944827272175338,1.0,2.712404878560096,24.035613430212337,37.58351770712346,108,23.340257196713928,0.870272841913563,0.02943117541840985,0.04060911927031255,1.0,0.95160031225605,0.4613705137888333,13.902221250588024,35.47994715939299,19.009962170271425,0.7980673249071417,0.0046984655802387,0.022401424371958377,1.0,0.848229109020476,0.34204485859410033,12.002081541492663,34.805177569418376,31.45454115941145,0.89883445354286,0.10218886892259448,0.07884189293426574,1.0,0.9897467725918571,0.6855779400186517,18.425756264401464,36.75360009966735,108
tis2,29.60017346526362,0.8509963073549179,0.0625354602691934,1.1495056043974017,0.9720209600207013,0.9914892075909025,0.8462293525371004,28.351528706446,30.811521549850454,27.388590721484192,0.8101001896279179,0.03699209856907268,0.9962909052346565,0.9585040983606558,0.9829059829059827,0.5785096257040638,26.190448564129124,29.973392410027643,30.93028974142463,0.8646948125479663,0.10439757352639903,1.2434081154967889,0.9842207224096988,0.9926470588235294,1.4854901643315157,30.557317007042776,33.00642410607038,54,27.002900574320662,0.8127571577777635,0.1366853088442923,1.3464476304342567,0.9848406546080963,0.9779411764705882,1.3253194747298322,25.655868874174757,32.063375991111926,23.7657593706803,0.7896614611749613,0.06876667043249128,1.203247762265233,0.9606049031182722,0.9487179487179488,0.5929888025927786,22.877268850155104,25.619119384461605,30.030311684359486,0.8482625219713718,0.293729518179096,1.5175390525680432,0.992550505050505,0.9920314900153608,2.48352620435139,27.16101998619938,33.54333104298385,54,23.479448885572598,0.7119630010191829,0.0485189285521707,0.04761501882556475,1.0,0.9486236802413273,0.5405317528338905,20.3214593894185,33.33828909445597,20.37656930321231,0.6667919097770231,0.0218600421497906,0.026986712044814374,1.0,0.8785522273425499,0.47901987556080394,17.840995426108424,31.43891466662695,28.271838283956487,0.7572508349906865,0.09471826063288255,0.0818027251265402,1.0,0.9896834935897437,0.6149257810342539,24.943876188590927,33.73642008428823,54
tise2,29.526741669011667,0.8546658962433837,0.041206877889974805,1.051598484515397,0.9789473684210528,0.9946236559139784,1.0998424996426617,28.9240154957938,31.04843627163101,26.82278494183723,0.8439093970984222,0.02902612376568345,0.923283277979237,0.9700131888500749,0.989247311827957,0.8123472420572083,25.59836044962075,29.434714396484274,30.936168190562782,0.8599462274135726,0.09248594821983172,1.4220506918501634,0.9893474798043008,1.0,1.5120466194750162,30.525951911953285,33.97376820661647,54,28.42745100822186,0.8472601680093709,0.06511603528454446,1.325497170332866,0.9835120036237355,0.989247311827957,1.1717695375613273,26.132069725721202,31.323796732368642,25.83841465204411,0.830286923159936,0.04167635080030545,1.1050865974382054,0.9731507823613087,0.9646627565982404,0.48637345711392,23.71253313380187,29.800094743224545,30.618661032443896,0.8594406290411717,0.10622882523815688,1.4318921203436887,0.9893617021276596,0.9946236559139784,1.619606555812752,29.46861028992855,32.7893017078417,54,22.2917708748406,0.7409614310125496,0.0384536946973013,0.03772737239997685,1.0,0.9458455522971652,0.6042763799875128,18.522284235740557,32.73266384260343,19.263523378100103,0.7022710065382982,0.015620565235202926,0.023987523789847677,1.0,0.8717886807031099,0.48978009283544,16.301052297547447,32.48066930065044,28.855283158173314,0.7663098109720498,0.07542747512357365,0.06791188023981795,1.0,0.9880239520958084,1.0852843182189988,24.530708019941734,33.4350635784807,54
tite2,34.200646852220586,0.9486203546643298,0.0937433567942791,0.9345326313335112,0.9855072463768116,1.0,0.3830806462528432,29.641012197099926,36.63792895053169,30.496529588488666,0.9372694921595982,0.04274170757426313,0.8185641640990856,0.9580358865521899,0.9859154929577464,0.31406470516333973,23.332298784677228,33.412260619103556,37.87729157566188,0.9622625312871618,0.5136768818666921,1.0363226544045874,0.9861111111111112,1.0,0.6897348776750293,32.4520423690141,39.39125601967373,54,29.628546611142227,0.9375272953902144,0.2114435724931354,1.029289571625548,0.9846153846153848,0.9930555555555556,1.251466276144919,19.118116354110384,33.933390704759184,26.062755910852687,0.9076433787317595,0.13549809667544865,0.9595686262932682,0.9670005136106831,0.9577464788732394,0.36289649669953833,16.356733775017016,31.041091239091003,31.922094242988326,0.9502760930910396,0.3987813743788163,1.133553511816941,1.0,1.0,3.0531061746228874,26.59862115288434,36.63612696852905,54,25.443253459528336,0.8797458029756047,0.0970560181579439,0.061281004435131556,1.0,0.9644607843137255,0.315350592151401,15.123573001894066,34.95298231332358,21.320471814692755,0.8143255828775829,0.02264428920087605,0.02403755038781155,1.0,0.9050245098039216,0.2100420126042014,12.785564167128639,30.85433260351494,30.700562775107283,0.9246741417519517,0.2776936412555775,0.13297222011442061,1.0,1.0,0.46483351356579244,18.678667096709038,37.19098305587261,54
vo2,25.29255334855778,0.7201285467505725,0.1395408724721592,1.4636611391263508,0.9142857142857144,0.96,1.5026857675938214,25.56524041871649,23.67247185120015,24.08305899328449,0.7115855998615268,0.0967825347920977,1.1833215910945052,0.8910899227354923,0.9352777777777778,0.8153513712193163,24.409405178416442,21.479994407209702,25.75516005265382,0.7414312761287023,0.21320922082788266,1.520526974550607,0.9255730461198564,0.9722222222222222,1.9690369906480343,26.63968272439762,26.7778370029266,27,24.328778687610605,0.7104270152661396,0.1799997489877604,1.5186227850341287,0.9402985074626866,0.9479166666666666,1.9583576882594345,24.279779123335015,27.876867849555545,22.639518333410948,0.689942032615007,0.13117495114574612,1.3095359694195694,0.9031977522076532,0.9133333333333333,0.7416478578981519,22.11500144285894,23.730093262869534,26.100299266709825,0.7301984596068218,0.24143725378034836,1.590406828937239,0.9683649683649683,0.9591666666666667,3.176345162768548,26.50997239153391,30.026896443633113,27,20.480389372681856,0.5712031488085626,0.1035529268230821,0.052067189045276,0.9607843137254902,0.90625,0.6614378277661477,19.70683489760994,30.96652256309053,18.065824552181006,0.5558629810008825,0.092412347043566,0.0305884707832371,0.9397644927536233,0.8705555555555555,0.5658260756507745,17.03224199751574,30.845421433588108,24.872132080437005,0.595646313224715,0.14359232239100855,0.08131023208236479,0.9769754055468343,0.9591666666666667,0.7117285902989632,23.4285024712953,32.7717237871003,27
vs2,27.62283974272831,0.7521792231012125,0.20461996855871267,1.5046869343746732,0.9754591990364347,0.9884056996908187,1.2659261808471025,27.864971748067155,28.24011756650881,26.198611290509348,0.7102201553934729,0.07345272396412907,1.2083932492616982,0.9676279602750191,0.9813664596273292,0.8212744395757108,26.459196185169766,24.38263038567352,29.25644733249891,0.7700424853596587,0.4016702815359234,1.6193375564427734,0.9881344156793915,0.9940867398526652,1.6569705149024927,29.380527830029912,31.503837882111785,54,26.48557083367634,0.722717628206047,0.24029036920409258,1.483958369268921,0.9751543209876543,0.9627329192546584,1.7494933306435765,26.398050779704107,26.860114248312485,24.992216481029935,0.6956905467161943,0.10204962479288267,1.3155986400347004,0.9626658744305802,0.920319016609351,0.9955334641208367,25.052287747656287,24.134231580888553,28.22636774095954,0.7587767281463697,0.499803373476793,1.5492686658415482,0.9875776397515528,0.9813664596273292,2.567308035585987,28.040676367933127,29.671621820201278,54,21.890637845482726,0.5827006251886562,0.09482106582680895,0.05868469127879655,1.0,0.9160593113847701,0.7241868230611304,21.049466909846338,31.16276598510539,19.531073562013326,0.5434269082747377,0.061269473437693726,0.029124379181080802,0.993421052631579,0.8627167630057804,0.6297178356931081,18.35958489885689,30.45404097595848,25.232549869340936,0.6192109294468172,0.13961656418984913,0.09606471730269413,1.0,0.9742191799669785,0.8305315167415254,24.263645119591445,31.859483167430792,54
vse2,28.67727057756045,0.9073832152560235,0.04411318134567985,0.8719520025479844,0.9644858503782573,0.9891304347826086,0.9874059774279558,27.76103525897567,29.92351133606759,26.65233480059928,0.8213414010651621,0.023947262599253324,0.7422518535746446,0.9141583054626532,0.9777432712215322,0.6246285566588625,24.126547833100073,27.2872247885987,30.605230946220992,0.9312148700379691,0.09999137448238027,1.0747612091768555,0.9771817954488622,1.0,1.4529663145135578,30.2850377549014,34.230545630746846,108,27.802011108544246,0.8869378604639903,0.0731534379460112,1.205185041612105,0.9766073871409028,0.9710982658959536,1.098857879272288,24.574539061122657,32.24612064161164,24.911995144221706,0.8115982648264577,0.026927109535431048,1.0101737589903408,0.9578804347826088,0.9264328063241106,0.5515717209554916,19.524724869365926,28.133689292082934,31.203879061699617,0.928931123249908,0.25011653126425315,1.4052341899434757,0.9891151066455137,0.990909090909091,2.373952800244998,28.26191387260401,36.36592202477577,108,24.247613275290895,0.7728992265074266,0.02814070695822225,0.04489701087540875,0.9930434782608695,0.9455533596837945,0.516357315042901,18.204038438163927,32.82063151817608,20.01933514630932,0.7065082116482001,0.007941900761105776,0.0261050181448569,0.9654170008019247,0.8763440860215054,0.41860982363537835,14.600096539416636,31.544469925166904,29.903198795456817,0.8764431884602416,0.08154265960472833,0.08936338835334184,1.0,0.988095238095238,0.7238761495339788,24.702642367531062,36.234665997070046,108
vte2,31.721133810684673,0.9147798995481116,0.02642365282464075,1.1836063787380566,0.9818716226084416,0.9915966386554622,0.798067412047537,28.926003828264008,36.12341180623362,29.08838791737309,0.8993382827458142,0.014897393296742126,0.8618468041719285,0.9756467110125646,0.9813664596273292,0.5383848480993542,24.655285812034748,30.109066191561368,34.54331132480867,0.9263694992864918,0.05270853976452665,1.3623619333789094,0.9915788349238001,1.0,1.142283854588831,31.17305988090879,37.22934790099033,54,27.814374966547653,0.8907966797440419,0.06847021259164965,1.2774390486623985,0.9799964438122333,0.9748163416309921,1.1046861086911304,21.843652430413584,33.54493047895201,25.32901474763258,0.8715971954165724,0.038542104955139704,1.0686809639778763,0.963410602108666,0.9401637774159562,0.5581755957001753,20.491056122962306,28.343051562889617,30.22699988413985,0.9228020292749586,0.21854505241537894,1.4831448523659196,0.9884723336006416,0.9867589311368643,2.2308548465733775,25.976815320331255,37.7964367058307,54,23.94599931978122,0.8261112804879267,0.0259100743604956,0.045651295763116,1.0,0.9477343335606576,0.5109602667331885,17.61405031228182,33.98986377236473,20.098097291557732,0.7796419807220565,0.009719681464848477,0.028000423857273273,0.9921203007518797,0.8705474070193818,0.40689953143772273,14.249162669677718,32.83013026342923,28.37894775073496,0.8517108854778824,0.08417829592976261,0.07662591407939581,1.0,0.9813696410005505,0.7511635703082632,20.30893705850139,34.85833630649247,54
ws2,27.39454684531855,0.9240268874626307,0.03896450478370795,0.6455472009613403,0.9224137931034484,0.9718253968253968,0.7317554744601211,29.045000491397175,28.242426289717237,24.345302923253172,0.9096667875445278,0.019743173558037726,0.5134090091011464,0.9081937799043062,0.9553571428571428,0.5498837228890383,23.280794009308533,23.87274778633813,29.804418049322663,0.9431014911544426,0.24356176733773074,0.8546561005480583,0.9473560517038777,0.9898313492063493,1.1405712545763025,31.806630127286375,31.33250213895741,54,24.505414412472394,0.9024092973991777,0.0470144405861975,0.9106403036688111,0.9420480869079,0.9495762711864406,1.2712957061958048,23.428693560777752,26.588371045165253,22.802145633581375,0.8806274661956872,0.022595691411437226,0.8135847769396698,0.9155670867309117,0.9126370887337985,0.6500270850261592,19.315166048545493,22.675359361630697,30.472456643885963,0.9393297836061106,0.2932403379877487,1.0087049305476987,0.970478489903424,0.9830508474576272,2.3519262237240404,26.86060639358382,31.474132097751113,54,24.746348455747423,0.8707209004385492,0.020088961748384503,0.04411967601436275,0.9821428571428572,0.9317879694250581,0.5081988897471611,14.659434521042726,36.02222130779842,20.592299331143547,0.8198473631964347,0.006442597911916525,0.0253754288982642,0.9626050420168069,0.8553921568627451,0.3405026123034994,12.993237555569461,34.942915041445275,28.66500171637831,0.904168078513977,0.07971233759772353,0.08956704863177842,1.0,0.9720238095238095,0.7238967043147475,16.830050910876864,37.23668688829821,54
ws2-C,35.12595911301257,0.9424614544751908,0.0378215727417232,0.8664644817226903,0.9855072463768116,1.0,0.5906244232186183,28.09280315449925,38.034404260073806,31.568748594891485,0.9318571274302284,0.0296200767645706,0.7233711136041513,0.9846153846153848,0.9926470588235294,0.3310800452587288,23.385149595526432,35.41627304246208,37.46080068450658,0.9680694477555765,0.049599346829159646,1.115869921008028,1.0,1.0,0.9936692874267699,30.066529074411765,43.648890766166204,27,31.1080443673986,0.935495527327836,0.0558555003981571,1.0454069265290935,1.0,0.984375,0.9541738631895288,20.89346352900088,35.877581752462234,27.32303573182624,0.9120172872747987,0.0385126844574845,0.9215154048621549,0.9846153846153848,0.9616477272727273,0.36771128637714945,17.303245881106513,33.84877060483895,33.86509584636937,0.9462564895492476,0.24260324285989165,1.134210523287968,1.0,1.0,2.8046109391466265,23.96327573996956,40.332196484232924,27,25.17956989070372,0.8673523024845757,0.0374080416226458,0.0632360809536245,1.0,0.921875,0.2603778219616477,15.34306006763851,35.68093576612376,20.345419422329023,0.8241065685475112,0.00800546262605865,0.03475964227721,1.0,0.8636363636363636,0.21694171832143455,12.695576271806221,34.46703654629179,28.165249008023217,0.8979702069444054,0.09407776456939079,0.09068159771801655,1.0,0.96875,0.31171651609816986,16.151282304272083,38.825845605705055,27
wse2,30.785433987987624,0.9222761775384036,0.0363218190579288,0.6804327750333615,0.9523809523809524,0.9743589743589745,1.4170850649487536,23.22292583333454,33.97951481329994,27.196762153353497,0.9115981051265455,0.01155931646300125,0.5570626730094096,0.9382156488549618,0.9501654259718776,0.6742185511238552,20.89867807909677,31.42754307170251,33.50644500736738,0.9417584065969973,0.17021756339784774,0.8451608749654336,0.9663841807909606,0.9919354838709676,2.7906711968233626,25.537643570192387,35.337205490510186,27,28.674820214049085,0.9076411214147824,0.1254343351254667,0.915791396322723,0.9666666666666668,0.9649122807017544,2.068499099489812,20.56076050648391,33.260942476357656,25.74105629497272,0.8831645837895576,0.0246470399241925,0.7824788913526375,0.9484969053934572,0.9273504273504274,0.9026033022611637,18.76653781619987,30.53305952583072,31.059939065755273,0.9322123412846546,0.6612759997993434,0.9767848706503677,0.9759244992295839,0.98268106162843,3.1653550139779574,21.831271504119133,34.87424725244689,27,24.58499210946592,0.8542774392585876,0.0354434762680175,0.0553165404172733,0.990990990990991,0.9274193548387096,0.5553478324017039,14.356677735795436,35.88548452331609,21.2921983250514,0.7895543782244713,0.0063282690935583495,0.03064907560319995,0.9711511789181693,0.8590432864626414,0.4032389192727559,13.422549477509694,33.09579346696535,29.285787221594397,0.8983296809283918,0.0639230410847924,0.08803313770820775,1.0,0.9741340530814215,0.9198504915631412,15.266013309896522,37.318741332537684,27
wte2,33.16736392992792,0.9590029413044102,0.0273990001922882,0.5673071100549634,0.9849624060150376,1.0,0.5314534298427315,30.66391970485812,33.255098717418285,29.60425399044761,0.9262609689130572,0.0119983743935273,0.5317486457435845,0.9849624060150376,1.0,0.39932681380755836,25.08623830511897,31.614237027009032,33.92662697577579,0.9647908908397842,0.18336480689944615,0.996797196435302,1.0,1.0,0.9608692193971868,33.31258846715056,35.4252094035726,27,31.128601922794395,0.950816969402804,0.0437248070222954,0.8194303091283853,0.9921875,1.0,0.4960158727618966,23.54367841592646,36.67647946920145,25.967052988682994,0.9067916425699827,0.017978633924715152,0.7827296447035088,0.9838605133523464,0.9694656488549618,0.4036097998182027,20.50404204535541,32.14929200615432,35.730431206065646,0.9623138019378252,0.23477317348850624,1.0384510382823922,1.0,1.0,2.323389275400489,30.621244549852868,37.714293350958286,27,24.79079008252691,0.9006327910255174,0.0424581845507705,0.0426063559343062,1.0,0.9586206896551724,0.477059961531621,14.864124007146732,35.87633301983385,17.9832287631575,0.7755831116746983,0.01128887186327775,0.0222900293162462,1.0,0.8470650171097658,0.3858951910393774,12.787166334739553,35.20456779487458,33.193014280195555,0.9283676518401932,0.1895857145384457,0.12712832832774656,1.0,1.0,0.7063796711453998,25.19278671021432,37.025990007475585,27
zro2,34.52920219344224,0.9176852500781628,0.0511752911085902,1.1680013763424988,0.9855072463768116,1.0,0.5438516782058541,29.87063601255615,37.50435840658505,31.178449771392568,0.895810127519429,0.033353549382317854,0.9739115599475678,0.9577464788732394,0.971830985915493,0.4850712500726659,25.5481655043966,34.71507245513623,37.13707050256336,0.9630937591198369,0.09004709579700425,1.3149235199006957,1.0,1.0,0.8013818855070532,32.73573970518372,42.89100070613625,27,30.24441467295363,0.8982349638457099,0.1231920590689261,1.3447922293258507,1.0,0.9772727272727272,1.5071259308460496,23.72239319181652,35.51799439089785,27.170692781491475,0.8608191356794556,0.03660614455389925,1.1949417592476077,0.9725975975975976,0.9353769676884838,0.4111419292391624,20.713929536320283,29.62936474791472,36.206272986695396,0.937349455785796,0.25554583813971216,1.457740444084126,1.0,1.0,2.987174708092725,26.147690284733827,39.13408823792761,27,26.83746814821937,0.8142754563550765,0.0285018102852788,0.0433614236573301,1.0,0.9154929577464788,0.3841106397986879,16.795910959472394,34.330122190701935,22.74363067074889,0.7761808039281891,0.011403654952297549,0.03168502984156685,0.984250992063492,0.8868437900128041,0.29927780373538293,15.743688625885603,34.07771053684486,30.324377848395763,0.856521317336765,0.04983762121170275,0.0874776914775235,1.0,0.9577464788732394,0.43305235244782225,17.750933776296392,38.426287367785505,27
zrs2,25.55469067313024,0.8681899630476759,0.0972049681489343,1.0745415651783332,0.943089430894309,0.9913793103448276,1.4348601079588783,27.914921421308488,26.03960395422421,23.397478731695337,0.8442219051355591,0.048063836533146,0.9681812152843696,0.9379310344827586,0.9831932773109244,1.0684886784890724,23.62436758837632,22.206670138629057,26.99307339931648,0.8756004667493353,0.10978415415058129,1.1883524900395193,0.9708660323633584,1.0,1.7116197787859333,29.325010188849724,28.425923762477737,27,26.38959577584276,0.8563119220809555,0.0862644841429776,1.2080658597634393,0.9666666666666668,0.9913793103448276,1.4011549857591226,25.176717052472817,28.423792932388352,25.984092590859692,0.848649051418949,0.0496998980348838,1.1012654372964685,0.9472972081050756,0.9490365111561866,0.621822035092204,22.032248714461694,26.88360488891138,28.207219181777504,0.8783286559595973,0.14077482346508804,1.3740292413276203,0.9869484869484868,1.0,2.381304169886173,28.803558823507245,33.15989275827192,27,24.569448775446965,0.7827507367343179,0.0187561280513329,0.0332103981573678,1.0,0.956896551724138,0.5357583756107197,18.444934928666303,33.767924621741734,21.785697261288497,0.747299455512712,0.01145447833336705,0.0228713819366324,1.0,0.8808316430020284,0.4496545004130092,15.677968264684036,33.296921819648894,29.618947050908204,0.8030904508202097,0.052024143422460145,0.06540311107267435,1.0,0.9914879745001449,0.724032677410748,22.476864629263684,34.344412408687894,27
zrse2,24.629091714541055,0.8498301600322876,0.0763925290663437,0.949689925737198,0.9382022471910112,1.0,0.9759000729485332,26.81367126558137,24.34709963028704,24.280049625642544,0.8405035949498247,0.046445513210577494,0.7650885632306219,0.9164174526493367,1.0,0.6085503283804904,25.113165913865682,22.99192728591963,25.583236329782295,0.856356920578514,0.2800585769579626,1.0982241435488702,0.9663684903959504,1.0,1.6096701231833814,29.443839800772185,25.57361914273627,27,26.017212090911933,0.8499104205108137,0.0644583277170635,1.1698172854613296,0.9797979797979798,0.9932432432432432,1.979486637221574,24.714166263166973,27.56603808340449,24.020543337427764,0.8337815313117262,0.033816013162988004,1.0975700000356672,0.96,0.9779601029601028,0.7320570221734636,22.635134329601442,26.700215841074552,29.730413710458173,0.8641276979264213,0.1692551653955561,1.3837009157258757,0.9931021359592789,1.0,2.8672414724441833,27.893711861191864,32.672162536443054,27,22.422660886836415,0.7582221535472681,0.0348310854706288,0.0535504778384627,1.0,0.9256756756756755,0.5848976518656018,18.764569468530144,33.73678058614132,19.083756992948473,0.7228048222213108,0.014499776253087501,0.026956017566536497,1.0,0.8857498223169865,0.45907145309957653,15.698744322630407,31.33947308451271,27.737004482063348,0.7977776075966136,0.1504436953364014,0.11808172643178874,1.0,0.985780556676079,0.9753247347163627,22.02184025980751,34.0355929725668,27
