model,structure,level,noise_std,kl_before,kl_after,fft_before,fft_after
nafnet,cose2_Fe_doped.png,1,0.008952392265200615,0.010664098734221372,0.014428398414401595,1.11585910071959,0.13058240239813423
nafnet,cose2_Fe_doped.png,2,0.008778931573033333,0.0156166512463176,0.018743560943549765,1.1194133271421915,0.14321447736578943
nafnet,cose2_Fe_doped.png,4,0.008920510299503803,0.010363182115652082,0.015607342282918562,1.120529945660427,0.13502998066649602
nafnet,cose2_Fe_doped.png,8,0.008801494725048542,0.016315832591299373,0.021360124661468513,0.7709497089731739,0.11546400287952187
nafnet,cose2_Fe_doped.png,12,0.008522444404661655,0.023728372579799772,0.026672958189814834,0.6740749852515181,0.10653433132522173
nafnet,cose2_Fe_doped.png,16,0.008606900461018085,0.012908070582955096,0.011135482624089055,0.5730251046448025,0.20226961466169935
nafnet,cose2_Fe_doped.png,20,0.00835291389375925,0.02604439620327378,0.010030978917937005,1.0582770355991085,0.162178865728658
nafnet,cose2_Fe_doped.png,28,0.008258257061243057,0.024259413973566266,0.027450990643252994,0.6924939288154067,0.11531871680888015
nafnet,cose2_Fe_doped.png,36,0.007929611951112747,0.03391149058598566,0.009980706988052276,0.971975926080921,0.1721513405628613
nafnet,cro2_Vacancy-Anion-03.png,1,0.0266097579151392,0.05073697437714572,0.028562915961252124,1.392646429521171,0.12392403581967634
nafnet,cro2_Vacancy-Anion-03.png,2,0.025281596928834915,0.08485111606783052,0.031109929921363102,0.8060032086425679,0.1151961413335159
nafnet,cro2_Vacancy-Anion-03.png,4,0.026183973997831345,0.08311030248521253,0.025590268268907843,1.2507455307079534,0.10895572183536684
nafnet,cro2_Vacancy-Anion-03.png,8,0.024554766714572906,0.06678851111075804,0.031072241720398082,1.4061416529726092,0.18093988075017012
nafnet,cro2_Vacancy-Anion-03.png,12,0.02692805416882038,0.06099889404558659,0.03963220550275243,1.0033019323326786,0.09363471251312777
nafnet,cro2_Vacancy-Anion-03.png,16,0.023332413285970688,0.09419477153706582,0.045150747863113384,0.6715910450470639,0.1766219395481318
nafnet,cro2_Vacancy-Anion-03.png,20,0.024363460019230843,0.5887804896933475,0.03340905149338183,1.2942518066035316,0.1708904098965579
nafnet,cro2_Vacancy-Anion-03.png,28,0.025458132848143578,0.09340037639163934,0.029005037722111743,0.9969927748485389,0.10808652174305322
nafnet,cro2_Vacancy-Anion-03.png,36,0.021229853853583336,0.5270650016611099,0.04190443075170606,0.8538172704058331,0.2082000908380853
restormer,vo2_Vacancy-Anion-03.png,1,0.02965906634926796,0.10972188093853621,0.05201384415199947,1.556481193397637,0.13199997476763176
restormer,vo2_Vacancy-Anion-03.png,2,0.028834542259573936,0.17960976748084276,0.07161331143567548,1.6129251875358508,0.15784666984803708
restormer,vo2_Vacancy-Anion-03.png,4,0.027745047584176064,0.23480494818847777,0.08829805311276631,1.2551312286047425,0.12702406539769465
restormer,vo2_Vacancy-Anion-03.png,8,0.02816244587302208,0.1622389718766714,0.08422079297979507,1.4566659833908269,0.15851245388865298
restormer,vo2_Vacancy-Anion-03.png,12,0.028522003442049026,0.2087749308000953,0.07558651452197902,1.6016811811274514,0.14913718763543804
restormer,vo2_Vacancy-Anion-03.png,16,0.027635056525468826,0.2008847659320212,0.10910079355411778,1.2928660715153126,0.1448359062708985
restormer,vo2_Vacancy-Anion-03.png,20,0.02909925952553749,0.12806460655332436,0.06467579693330469,1.3262058673238262,0.13238346320500022
