model,structure,level,noise_std,kl_before,kl_after,fft_before,fft_after
nafnet_asym1,vse2-A_Vacancy-Anion-06A.png,8,0.010478884913027287,0.014974136229945407,0.011850202796569332,0.9227443218648465,0.12081901292532202
nafnet_asym1,vse2-A_Vacancy-Anion-06A.png,12,0.010882332921028137,0.03100897015991804,0.01757815198733048,1.326207125247133,0.15513981034908844
nafnet_asym1,vse2-A_Vacancy-Anion-06A.png,16,0.010413791052997112,0.12005060767729875,0.006996095586878937,1.219991787092943,0.1564770705350944
nafnet_asym1,vse2-A_Vacancy-Anion-06A.png,20,0.0114243533462286,0.030967704211945984,0.021336538791601092,1.3643360248259802,0.16104273054083143
nafnet_asym1,vse2-A_Vacancy-Anion-06A.png,28,0.009539125487208366,0.035357947256744585,0.029011752229754145,1.048769420423118,0.19197904082829528
nafnet_asym1,vse2-A_Vacancy-Anion-06A.png,36,0.008795267902314663,0.02053198200759059,0.01703653190629602,0.8586215779952585,0.22616686826594162
nafnet_asym1,tas2-A_Doped-Li.png,1,0.01010084431618452,0.016027872510615986,0.016408325215335504,0.5121335683769501,0.23934303975288101
nafnet_asym1,tas2-A_Doped-Li.png,2,0.00991691555827856,0.033918719397051544,0.029696773998030005,0.9398641728114416,0.08919720365503395
nafnet_asym1,tas2-A_Doped-Li.png,4,0.009984496049582958,0.0134904173164406,0.015369877426928599,0.6254061573307288,0.14498035389524724
nafnet_asym1,tas2-A_Doped-Li.png,8,0.009660006500780582,0.010267383818588178,0.012773684524182363,0.9033828531019987,0.08139907264876668
nafnet_asym1,tas2-A_Doped-Li.png,12,0.009581726975739002,0.00941577851158117,0.012120329034491013,0.9327166520758321,0.0884468774139779
nafnet_asym1,tas2-A_Doped-Li.png,16,0.01009275671094656,0.015183242853378555,0.01590692628769312,0.6406569919045366,0.1280683649183236
nafnet_asym1,tas2-A_Doped-Li.png,20,0.008970368653535843,0.023009033009140797,0.02634806671857831,0.9856461705582177,0.14070453124939972
nafnet_asym1,tas2-A_Doped-Li.png,28,0.010177969001233578,0.014859939401359887,0.014842813774310487,0.7009317913473658,0.09982797418224762
nafnet_asym1,tas2-A_Doped-Li.png,36,0.008257023990154266,0.04474896516085733,0.029037096881357145,0.6645130242036091,0.13835184556552285
nafnet_asym1,tase2-A_Vacancy-Anion-12B.png,1,0.007360097020864487,0.01575727076838433,0.020078676145060037,1.0143532613244122,0.11441970110121889
nafnet_asym1,tase2-A_Vacancy-Anion-12B.png,2,0.007332711946219206,0.019874532232327963,0.022149763929334317,1.0472883422117083,0.12652692137806607
nafnet_asym1,tase2-A_Vacancy-Anion-12B.png,4,0.007288746535778046,0.017858897380538506,0.021834576969543426,1.0133684959659575,0.11737077997100062
nafnet_asym1,tase2-A_Vacancy-Anion-12B.png,8,0.007293786853551865,0.021841984071245102,0.023095257058444753,1.0222371571606037,0.12049573842964172
nafnet_asym1,tase2-A_Vacancy-Anion-12B.png,12,0.0068289292976260185,0.06768436119975757,0.056209573313151795,0.5596551680102037,0.137219507745467
nafnet_asym1,tase2-A_Vacancy-Anion-12B.png,16,0.0072067719884216785,0.026464916823136647,0.025909812945592893,0.8230129455979923,0.07115992795932889
nafnet_asym1,tase2-A_Vacancy-Anion-12B.png,20,0.007471414282917976,0.01841543640447655,0.022386838437310354,1.0308192666987714,0.1265566051664608
nafnet_asym1,tase2-A_Vacancy-Anion-12B.png,28,0.007272196467965841,0.016448139715977306,0.020835954740633208,0.6518745293616138,0.09034391274034574
nafnet_asym1,tase2-A_Vacancy-Anion-12B.png,36,0.007361375726759434,0.03114131349539427,0.028406957591046295,1.0006852871231011,0.11042533849462186
nafnet_asym1,nbs2_Anti-Metal.png,1,0.011015812866389751,0.021958870494266133,0.021723502241809585,1.3147214861106267,0.15628683386736572
nafnet_asym1,nbs2_Anti-Metal.png,2,0.011005060747265816,0.025231315072895538,0.02397147922803701,1.2976991327982061,0.1529200417570899
nafnet_asym1,nbs2_Anti-Metal.png,4,0.010913426987826824,0.021969956774998987,0.015438408313858712,1.2231091418990248,0.13610551078643285
nafnet_asym1,nbs2_Anti-Metal.png,8,0.010953317396342754,0.01812657618346837,0.01889674224642795,1.2551350293298364,0.14011327291583422
nafnet_asym1,nbs2_Anti-Metal.png,12,0.01061707641929388,0.049872220110134306,0.011848450917163848,0.8540997738823232,0.11416254711301019
nafnet_asym1,nbs2_Anti-Metal.png,16,0.010482032783329487,0.02633707751082231,0.01001189000602342,1.2607320455979651,0.17061312807575002
nafnet_asym1,nbs2_Anti-Metal.png,20,0.010459469631314278,0.023546118943386637,0.011751582255260129,0.9275449598986149,0.12283845969024837
nafnet_asym1,nbs2_Anti-Metal.png,28,0.010197296738624573,0.041067224662393854,0.01171786637499755,1.2664707632403718,0.18754199993191903
nafnet_asym1,nbs2_Anti-Metal.png,36,0.010881257243454456,0.15846229381619642,0.02266950099968648,0.8064758927610353,0.10869616303640502
nafnet_asym1,nbse2_Cu_doped.png,1,0.012882265262305737,0.09394501030293273,0.06800300566811661,1.5604136577286896,0.17096445658446857
nafnet_asym1,nbse2_Cu_doped.png,2,0.012826059013605118,0.12742098115918596,0.09161360336194051,1.576829570795886,0.17298688119764652
nafnet_asym1,nbse2_Cu_doped.png,4,0.012191100046038628,0.3559885938974963,0.01881483541039399,1.3453137323383517,0.16294108551543077
nafnet_asym1,nbse2_Cu_doped.png,8,0.011787556111812592,0.055723213271436055,0.04316625280642977,1.17510000046074,0.1653388048024919
nafnet_asym1,nbse2_Cu_doped.png,12,0.012688240967690945,0.04074291963602354,0.020581818046781622,1.5450095389922183,0.17266778483924713
nafnet_asym1,nbse2_Cu_doped.png,16,0.012883950024843216,0.1026596691586229,0.07091442611371881,1.571371384918226,0.174089921065782
nafnet_asym1,nbse2_Cu_doped.png,20,0.011207358911633492,0.10474161538125996,0.07853909561382517,0.9661714393238384,0.18258080756235495
nafnet_asym1,nbse2_Cu_doped.png,28,0.011890112422406673,0.06837482442043566,0.04457673882666103,1.3427753685593704,0.17847618256500625
nafnet_asym1,nbse2_Cu_doped.png,36,0.011959400959312916,0.2710771578197671,0.10258736813281744,0.9956136225410371,0.1599353280608103
nafnet_asym1,nbte2_Vacancy-Anion-12A.png,1,0.012101725675165653,0.02441757953681723,0.020116551379739174,0.7584360921384113,0.13550039807744754
nafnet_asym1,nbte2_Vacancy-Anion-12A.png,2,0.012260595336556435,0.021491241176896495,0.022851930217917718,0.7586973139738404,0.13910446094581058
nafnet_asym1,nbte2_Vacancy-Anion-12A.png,4,0.01200947631150484,0.04420728498532474,0.03625080780053333,0.7535957488051872,0.133987271154981
nafnet_asym1,nbte2_Vacancy-Anion-12A.png,8,0.012140698730945587,0.036194977745431914,0.02598394734572034,0.7779640717317323,0.12937330762311272
nafnet_asym1,nbte2_Vacancy-Anion-12A.png,12,0.011799991130828857,0.6776731504937559,0.056511864144516276,0.8452831241984214,0.12191481300790215
nafnet_asym1,nbte2_Vacancy-Anion-12A.png,16,0.011173177510499954,0.08124900984004228,0.0391513392453203,0.8056253616341608,0.15081715642866733
nafnet_asym1,nbte2_Vacancy-Anion-12A.png,20,0.011277804151177406,0.33851432184607694,0.05432116922217674,1.318954828396544,0.18207230160265664
nafnet_asym1,nbte2_Vacancy-Anion-12A.png,28,0.011254442855715752,0.9671794301584565,0.08054804087388583,1.293428451579756,0.18355444818855596
nafnet_asym1,nbte2_Vacancy-Anion-12A.png,36,0.01059682946652174,0.8150765499894997,0.10854671515727764,1.2360065698178329,0.21337498564250412
nafnet_asym1,tis2_Vacancy-Anion-12A.png,1,0.018510689958930016,0.04525843044991081,0.04664249991005133,1.4369297119086917,0.15846016871444973
nafnet_asym1,tis2_Vacancy-Anion-12A.png,2,0.018557080999016762,0.045302231518874865,0.04666672322058131,1.4476920155667927,0.15420661524765084
nafnet_asym1,tis2_Vacancy-Anion-12A.png,4,0.01903044618666172,0.04465489565640943,0.04704432216757827,1.4450260976616824,0.1523224282962518
nafnet_asym1,tis2_Vacancy-Anion-12A.png,8,0.018225496634840965,0.0449087813392725,0.045980758244385286,1.4285442833247466,0.15620342470429288
nafnet_asym1,tis2_Vacancy-Anion-12A.png,12,0.018098412081599236,0.057677173912460064,0.054430745817835996,1.4806989650299718,0.1819130779871718
nafnet_asym1,tis2_Vacancy-Anion-12A.png,16,0.020541615784168243,0.04982108318201622,0.0543042216611383,0.9797707773894254,0.10287040182328508
nafnet_asym1,tis2_Vacancy-Anion-12A.png,20,0.01836373656988144,0.055368870163181316,0.05233129156911937,1.0560298202407135,0.08644858422597587
nafnet_asym1,tis2_Vacancy-Anion-12A.png,28,0.01890578120946884,0.04275061299311554,0.04659241985000913,1.4426169471810237,0.1528707423334888
nafnet_asym1,tis2_Vacancy-Anion-12A.png,36,0.01755574904382229,0.05834943176964291,0.05408912535363336,1.3835114748542408,0.166710600386716
nafnet_asym1,tise2_Adatom-Li.png,1,0.015339896082878113,0.062059075306268585,0.05534742322208193,1.028203484750266,0.10255060667429101
nafnet_asym1,tise2_Adatom-Li.png,2,0.015465623699128628,0.0520743618997903,0.04714612770898099,1.5102129005533282,0.1810427725134268
