psnr,ssim,kl,fft_err,frac_damaged,psnr_dmg,mae_dmg,psnr_undmg,mae_undmg,col_precision,col_recall,col_rmse,n_cols_target,n_cols_pred,defect_sites,defect_preserved_frac,vacancy_preserved_frac,anom_preserved_frac,vacuum_phantom_frac,seg_precision,seg_recall,psnr_missed_dmg,frac_edited,regime,structure,family,op,level
38.23240898420824,0.9513993321985219,0.00791509156752064,0.022240984248485144,0.006934121621621622,30.694312400309375,0.02231377257934877,38.37647890908259,0.008741590063466963,1.0,1.0,0.30027309973793775,122,122,28,1.0,1.0,1.0,0.0,0.0,0.0,30.69431195921938,0.14688555743243242,permissive,tate2-A_Fe_doped.png,tate2,A,1
33.79566112720283,0.8996797586436235,0.009971816790798546,0.10276627805190812,0.054795747730530336,25.703985411759618,0.03021420987171392,35.44263753146002,0.013027212015650479,1.0,0.9888888888888889,0.2702474937259706,180,178,3,0.6666666666666666,,0.6666666666666666,0.0,0.1516335268930729,0.5031529778123783,23.24615104710702,0.18182419288785748,permissive,tate2-B_Anti-Anion.png,tate2,A,1
35.63897595811293,0.9050679211270971,0.02062482867248957,0.09366518280676978,0.03555644665893113,32.49679976788127,0.018029060375211334,35.81237780197193,0.01249546149509656,1.0,1.0,0.30646802758803676,181,181,2,1.0,,1.0,,0.0930659741387891,0.6169766046790642,31.142898994949697,0.2357198314108252,permissive,tate2-B_Anti-Metal.png,tate2,A,1
31.601684076673706,0.9153896176338273,0.006680803798445729,0.09561109963175801,0.011300423179305167,16.820771085774272,0.07585684268634448,33.355380044774385,0.011309168983721229,0.9761904761904762,1.0,1.1502915855153062,164,168,0,,,,0.0,0.04707745465015836,0.6789354473386183,12.826254889391732,0.16297095761381475,permissive,tate2-B_Vacancy-Anion-12A.png,tate2,A,1
31.26904995741066,0.8182069958618174,0.021873823628402313,0.6094329612470544,0.31453126492509376,27.876856946349214,0.025542004434723462,34.671867789196085,0.014447487024817227,1.0,1.0,0.4871223004474547,118,118,27,1.0,1.0,,0.0,0.4791409166003794,0.9640904837730027,27.482451352069177,0.6328756089438261,permissive,tis2_Vacancy-Anion-12A.png,tis2,A,1
34.137680221274486,0.8460573956051688,0.014031438616567946,0.6185946006557956,0.21428368585598076,31.358674695670864,0.020848824945267526,35.35496063977628,0.013191317731933569,0.9915254237288136,1.0,0.48919959047022854,117,118,28,1.0,1.0,1.0,0.0,0.30713571811310286,0.9736997457923208,27.227032150913608,0.6793347635606982,permissive,tis2_Zr_doped.png,tis2,A,1
32.2041100845447,0.8415844942676264,0.030155142938062703,0.49598403506399324,0.21837645949468895,28.66414575415755,0.02621061189191457,34.08746483216347,0.01543511413273612,1.0,0.9936305732484076,0.4385290096535146,157,156,3,1.0,,1.0,0.0,0.32063179410944903,0.9130683261366522,22.2324779429138,0.6218741622061366,permissive,tise2_Adatom-Li.png,tise2,A,1
29.240031873315626,0.843469272632084,0.08914350114070646,1.3826607634225556,0.5133284336837045,27.327994646680224,0.02993901055736323,33.04296054240056,0.01735696422695321,0.9945945945945946,0.989247311827957,0.5,186,185,6,1.0,,1.0,0.0,0.5237621146205894,0.9995362637263686,31.580911883627248,0.9796248532416267,permissive,tise2_V_doped.png,tise2,A,1
37.39222464807882,0.9335520021847887,0.0009288911937124905,0.019717797458879725,0.015100070555276231,28.170240043889265,0.03084540994040041,37.91219589690325,0.00947357433362791,1.0,1.0,0.23570226039551584,72,72,4,1.0,,1.0,,0.0,0.0,28.170240008657377,0.0,tight,tite2-B_Cu_doped.png,tite2,A,1
33.64892926315037,0.9431479437761741,0.00408776984291654,0.24760147842620647,0.011605411858665989,19.571637342880614,0.0617870877333016,35.12713132556427,0.008798948345784435,0.9846153846153847,1.0,0.6614378277661476,64,65,0,,,,,0.10484646270429226,0.33054020324478517,18.904842264188055,0.03658735922567136,permissive,tite2-B_Vacancy-Anion-06A.png,tite2,A,1
28.54593181316443,0.737812702788608,0.08268933616725622,1.1937705237275587,0.8208365164247517,28.28538573743391,0.028914671531310047,29.992372995556483,0.023114531579177342,0.8032786885245902,0.98,1.7023393268304265,100,122,1,1.0,1.0,,,0.8208365164247517,1.0,,1.0,permissive,vo2_Vacancy-Anion-03.png,vo2,A,1
30.42470246057499,0.7584505969167604,0.026549451256641515,1.3446445315070448,0.5798871994272244,29.17731759412151,0.0268820935373574,33.09478503324973,0.017323364439999607,0.9875,1.0,1.021911834488844,158,160,8,1.0,1.0,,,0.6044532207544601,0.9963789510670382,16.73598411634889,0.9558843921475406,permissive,vs2_Vacancy-Anion-06A.png,vs2,A,1
32.46612673979715,0.7708883492055186,0.024710790255045422,1.0806402243795843,0.4615739443694516,31.47549546150403,0.021020781687401142,33.543188513023,0.016474792948710966,0.9772727272727273,1.0,0.5498414147691576,172,176,17,1.0,1.0,1.0,,0.501756269509796,0.9914043101069863,29.68438320404112,0.9120093274131427,permissive,vs2_Vacancy-Anion-12A.png,vs2,A,1
36.059719432822895,0.9006517832767635,0.013568823104151263,0.11467074450891643,0.04060658162751613,32.226183501038854,0.01900160461721042,36.328408704573306,0.011856395146407735,0.9878048780487805,0.9642857142857143,0.3685138655950444,84,82,0,,,,,0.2813594954449895,0.8168351452730624,30.722053954931784,0.11788791044814652,permissive,vse2-A_Vacancy-Anion-06A.png,vse2,A,1
28.487517122438746,0.8930455306714657,0.003408506635995237,0.20560396685797383,0.044094374352977014,19.46029035045797,0.05229976104694556,30.178979661613745,0.01339683455406903,0.9484536082474226,0.9787234042553191,0.5897678246195885,94,97,6,1.0,1.0,,,0.23140222470330396,0.6552693208430913,14.976801155393835,0.12486349589906828,permissive,vse2-A_Vacancy-Anion-06B.png,vse2,A,1
35.6828630488187,0.8976909733509896,0.007984020138272435,0.02535989842876909,0.011363870303654143,20.226520499246273,0.07014954770979323,37.84572923566915,0.009568005508013778,0.9732142857142857,0.990909090909091,0.38313051408846055,110,112,14,1.0,1.0,1.0,0.0,0.0,0.0,20.226520453594187,0.0,tight,vse2-B_Anti-2M.png,vse2,A,1
31.90413478627243,0.8333365898939049,0.019507009785470923,0.9084458522093951,0.443448275862069,30.473522828260712,0.023629217154175906,33.521071661488854,0.01618056070740017,1.0,1.0,0.5100153006885344,173,173,13,1.0,1.0,1.0,0.0,0.559565017012973,0.993448387920429,31.27382211718659,0.7872954194544519,permissive,vse2-B_Vacancy-Anion-09B.png,vse2,A,1
