structure,op,level,family,h,w,mean,std,min,max,frac_sat
tas2-A_Vacancy-Anion-12A.png,B,20,tas2,676,585,31.171762466430664,32.375038146972656,0.0,255.0,2.5287007535528246e-06
tas2-A_Vacancy-Anion-12B.png,B,20,tas2,676,585,46.7064094543457,45.71004104614258,0.0,255.0,2.5287007535528246e-06
tas2-A_Vacancy-Metal.png,B,20,tas2,676,585,47.22060775756836,43.063209533691406,0.0,255.0,2.5287007535528246e-06
tas2-B_Anti-2M.png,B,20,tas2,668,579,63.761348724365234,44.79273986816406,0.0,255.0,5.171005139979109e-06
tas2-B_Anti-Anion.png,B,20,tas2,668,579,41.384586334228516,37.587547302246094,0.0,255.0,2.5855025699895547e-06
tas2-B_Anti-Metal.png,B,20,tas2,668,579,42.344970703125,36.150211334228516,0.0,255.0,7.756507709968664e-06
tas2-B_Cu_doped.png,B,20,tas2,668,579,56.91302490234375,46.44264221191406,0.0,255.0,5.171005139979109e-06
tas2-B_Defect-Free.png,B,20,tas2,668,579,59.88771057128906,47.79644012451172,0.0,255.0,1.0342010279958219e-05
tas2-B_Doped-Li.png,B,20,tas2,668,579,24.397111892700195,28.670061111450195,0.0,255.0,2.5855025699895547e-06
tas2-B_Fe_doped.png,B,20,tas2,668,579,43.73914337158203,43.73644256591797,0.0,255.0,7.756507709968664e-06
tas2-B_Ni_doped.png,B,20,tas2,668,579,40.54181671142578,41.84775161743164,0.0,255.0,2.5855025699895547e-06
tas2-B_Ti_doped.png,B,20,tas2,668,579,53.83928680419922,46.406524658203125,0.0,255.0,2.5855025699895547e-06
tas2-B_Vacancy-Anion-03.png,B,20,tas2,668,579,64.10939025878906,45.8797607421875,0.0,255.0,1.0342010279958219e-05
tas2-B_Vacancy-Anion-06A.png,B,20,tas2,668,579,42.14842987060547,40.891292572021484,0.0,255.0,2.5855025699895547e-06
tas2-B_Vacancy-Anion-06B.png,B,20,tas2,668,579,35.69895553588867,37.60982131958008,0.0,255.0,7.756507709968664e-06
tas2-B_Vacancy-Anion-09A.png,B,20,tas2,668,579,51.402313232421875,47.279945373535156,0.0,255.0,7.756507709968664e-06
tas2-B_Vacancy-Anion-09B.png,B,20,tas2,668,579,56.107112884521484,48.8349609375,0.0,255.0,5.171005139979109e-06
tas2-B_Vacancy-Anion-12A.png,B,20,tas2,668,579,41.59098434448242,45.290809631347656,0.0,255.0,2.5855025699895547e-06
tas2-B_Vacancy-Anion-12B.png,B,20,tas2,668,579,48.19915008544922,44.68370056152344,0.0,255.0,2.5855025699895547e-06
tas2-B_Vacancy-Metal.png,B,20,tas2,668,579,50.88880157470703,45.5195198059082,0.0,255.0,5.171005139979109e-06
tase2-A_Anti-Anion.png,B,20,tase2,700,607,31.10287857055664,26.37323570251465,0.0,255.0,7.060484819957637e-06
tase2-A_Anti-Metal.png,B,20,tase2,700,607,50.31999969482422,45.51664352416992,0.0,255.0,7.060484819957637e-06
tase2-A_Cu_doped.png,B,20,tase2,700,607,74.15090942382812,39.60846710205078,0.0,255.0,2.353494939985879e-06
tase2-A_Defect-Free.png,B,20,tase2,700,607,55.5458984375,42.98745346069336,0.0,255.0,2.353494939985879e-06
tase2-A_Doped-Li.png,B,20,tase2,700,607,69.885986328125,41.7418098449707,0.0,255.0,7.060484819957637e-06
tase2-A_Fe_doped.png,B,20,tase2,700,607,51.411041259765625,42.33024597167969,0.0,255.0,4.706989879971758e-06
tase2-A_Int-Anion.png,B,20,tase2,700,607,60.097633361816406,43.46289825439453,0.0,255.0,7.060484819957637e-06
tase2-A_Int-Metal.png,B,20,tase2,700,607,42.39358139038086,28.08793067932129,0.0,255.0,2.353494939985879e-06
tase2-A_Ni_doped.png,B,20,tase2,700,607,62.37688064575195,40.217166900634766,0.0,255.0,4.706989879971758e-06
tase2-A_Ti_doped.png,B,20,tase2,700,607,46.929344177246094,43.07496643066406,0.0,255.0,4.706989879971758e-06
tase2-A_Vacancy-Anion-03.png,B,20,tase2,700,607,70.08142852783203,41.982582092285156,0.0,255.0,2.353494939985879e-06
tase2-A_Vacancy-Anion-06A.png,B,20,tase2,700,607,61.123477935791016,42.91175842285156,0.0,255.0,4.706989879971758e-06
tase2-A_Vacancy-Anion-06B.png,B,20,tase2,700,607,47.22636032104492,40.40403366088867,0.0,255.0,2.353494939985879e-06
tase2-A_Vacancy-Anion-09A.png,B,20,tase2,700,607,49.84815216064453,38.28058624267578,0.0,255.0,4.706989879971758e-06
tase2-A_Vacancy-Anion-09B.png,B,20,tase2,700,607,65.15254974365234,44.17893600463867,0.0,255.0,4.706989879971758e-06
tase2-A_Vacancy-Anion-12A.png,B,20,tase2,700,607,72.2884521484375,40.34664535522461,0.0,255.0,4.706989879971758e-06
tase2-A_Vacancy-Anion-12B.png,B,20,tase2,700,607,40.869014739990234,29.69434928894043,0.0,255.0,2.353494939985879e-06
tase2-A_Vacancy-Metal.png,B,20,tase2,700,607,51.14642333984375,40.37459945678711,0.0,255.0,4.706989879971758e-06
tase2-B_Anti-Anion.png,B,20,tase2,694,601,62.333885192871094,51.598758697509766,0.0,255.0,2.397541081866438e-06
tase2-B_Anti-Metal.png,B,20,tase2,694,601,46.66496658325195,33.5921516418457,0.0,255.0,7.192623245599313e-06
tase2-B_Cu_doped.png,B,20,tase2,694,601,74.22899627685547,53.4071159362793,0.0,255.0,4.795082163732876e-06
tase2-B_Defect-Free.png,B,20,tase2,694,601,63.59587097167969,54.62005615234375,0.0,255.0,4.795082163732876e-06
tase2-B_Doped-Li.png,B,20,tase2,694,601,43.36072540283203,37.7112922668457,0.0,255.0,2.397541081866438e-06
tase2-B_Fe_doped.png,B,20,tase2,694,601,63.556243896484375,47.416419982910156,0.0,255.0,2.397541081866438e-06
tase2-B_Ni_doped.png,B,20,tase2,694,601,74.58407592773438,54.75900650024414,0.0,255.0,4.795082163732876e-06
tase2-B_Ti_doped.png,B,20,tase2,694,601,63.45437240600586,51.50716018676758,0.0,255.0,2.397541081866438e-06
tase2-B_Vacancy-Anion-03.png,B,20,tase2,694,601,51.63859558105469,42.96256637573242,0.0,255.0,2.397541081866438e-06
tase2-B_Vacancy-Anion-06A.png,B,20,tase2,694,601,62.581520080566406,46.2173957824707,0.0,255.0,4.795082163732876e-06
tase2-B_Vacancy-Anion-06B.png,B,20,tase2,694,601,69.6162109375,52.94649124145508,0.0,255.0,4.795082163732876e-06
tase2-B_Vacancy-Anion-09A.png,B,20,tase2,694,601,70.76590728759766,53.54402160644531,0.0,255.0,2.397541081866438e-06
tase2-B_Vacancy-Anion-09B.png,B,20,tase2,694,601,52.261905670166016,37.68851852416992,0.0,255.0,2.397541081866438e-06
tase2-B_Vacancy-Anion-12A.png,B,20,tase2,694,601,54.037967681884766,53.40639877319336,0.0,255.0,2.397541081866438e-06
tase2-B_Vacancy-Anion-12B.png,B,20,tase2,694,601,45.44963073730469,37.80828857421875,0.0,255.0,2.397541081866438e-06
tase2-B_Vacancy-Metal.png,B,20,tase2,694,601,54.94319152832031,44.510887145996094,0.0,255.0,2.397541081866438e-06
tate2-A_Anti-2M.png,B,20,tate2,740,640,33.374664306640625,44.59908676147461,0.0,255.0,2.1114864864864865e-06
tate2-A_Anti-Anion.png,B,20,tate2,740,640,28.530078887939453,38.862361907958984,0.0,255.0,2.1114864864864865e-06
tate2-A_Anti-Metal.png,B,20,tate2,740,640,46.842323303222656,41.7304801940918,0.0,255.0,2.1114864864864865e-06
tate2-A_Cu_doped.png,B,20,tate2,740,640,42.583858489990234,43.592185974121094,0.0,255.0,2.1114864864864865e-06
tate2-A_Defect-Free.png,B,20,tate2,740,640,63.63605499267578,46.840843200683594,0.0,255.0,2.1114864864864865e-06
tate2-A_Doped-Li.png,B,20,tate2,740,640,57.47949981689453,46.10930633544922,0.0,255.0,2.1114864864864865e-06
tate2-A_Fe_doped.png,B,20,tate2,740,640,59.90221405029297,48.709266662597656,0.0,255.0,2.1114864864864865e-06
tate2-A_Ni_doped.png,B,20,tate2,740,640,57.80160140991211,45.2469482421875,0.0,255.0,2.1114864864864865e-06
tate2-A_Ti_doped.png,B,20,tate2,740,640,31.505216598510742,27.585922241210938,0.0,255.0,2.1114864864864865e-06
tate2-A_Vacancy-Anion-03.png,B,20,tate2,740,640,48.28718566894531,45.62206268310547,0.0,255.0,6.334459459459459e-06
tate2-A_Vacancy-Anion-06A.png,B,20,tate2,740,640,56.29372024536133,45.86030578613281,0.0,255.0,4.222972972972973e-06
tate2-A_Vacancy-Anion-06B.png,B,20,tate2,740,640,44.8004150390625,44.11873245239258,0.0,255.0,4.222972972972973e-06
tate2-A_Vacancy-Anion-09A.png,B,20,tate2,740,640,54.96134948730469,45.72898483276367,0.0,255.0,2.1114864864864865e-06
tate2-A_Vacancy-Anion-09B.png,B,20,tate2,740,640,42.278160095214844,36.6988639831543,0.0,255.0,4.222972972972973e-06
tate2-A_Vacancy-Anion-12A.png,B,20,tate2,740,640,38.21894454956055,35.86111068725586,0.0,255.0,2.1114864864864865e-06
tate2-A_Vacancy-Anion-12B.png,B,20,tate2,740,640,42.46696090698242,44.67531204223633,0.0,255.0,6.334459459459459e-06
tate2-A_Vacancy-Metal.png,B,20,tate2,740,640,32.399497985839844,45.30397415161133,0.0,255.0,2.1114864864864865e-06
tate2-B_Anti-Anion.png,B,20,tate2,736,637,48.3538818359375,36.566165924072266,0.0,255.0,2.132960207494369e-06
tate2-B_Anti-Metal.png,B,20,tate2,736,637,75.8410873413086,47.34455108642578,0.0,255.0,2.132960207494369e-06
tate2-B_Cu_doped.png,B,20,tate2,736,637,73.27095794677734,45.510108947753906,0.0,255.0,2.132960207494369e-06
tate2-B_Defect-Free.png,B,20,tate2,736,637,78.93846130371094,48.26618576049805,0.0,255.0,4.265920414988738e-06
tate2-B_Doped-Li.png,B,20,tate2,736,637,69.61175537109375,41.417484283447266,0.0,255.0,6.398880622483107e-06
tate2-B_Fe_doped.png,B,20,tate2,736,637,62.139312744140625,42.27313995361328,0.0,255.0,2.132960207494369e-06
tate2-B_Int-Anion.png,B,20,tate2,736,637,57.98676300048828,38.34522247314453,0.0,255.0,2.132960207494369e-06
tate2-B_Int-Metal.png,B,20,tate2,736,637,82.99018096923828,48.929222106933594,0.0,255.0,6.398880622483107e-06
tate2-B_Ni_doped.png,B,20,tate2,736,637,75.7453384399414,44.135250091552734,0.0,255.0,2.132960207494369e-06
tate2-B_Ti_doped.png,B,20,tate2,736,637,55.72999954223633,42.405242919921875,0.0,255.0,4.265920414988738e-06
tate2-B_Vacancy-Anion-03.png,B,20,tate2,736,637,41.680908203125,47.810970306396484,0.0,255.0,2.132960207494369e-06
tate2-B_Vacancy-Anion-06A.png,B,20,tate2,736,637,92.47020721435547,40.02267074584961,0.0,255.0,2.132960207494369e-06
tate2-B_Vacancy-Anion-06B.png,B,20,tate2,736,637,54.33158874511719,44.9691162109375,0.0,255.0,2.132960207494369e-06
tate2-B_Vacancy-Anion-09A.png,B,20,tate2,736,637,40.498626708984375,47.12213897705078,0.0,255.0,4.265920414988738e-06
tate2-B_Vacancy-Anion-09B.png,B,20,tate2,736,637,77.749267578125,44.09436798095703,0.0,255.0,2.132960207494369e-06
tate2-B_Vacancy-Anion-12A.png,B,20,tate2,736,637,40.07224655151367,48.08565139770508,0.0,255.0,2.132960207494369e-06
tate2-B_Vacancy-Anion-12B.png,B,20,tate2,736,637,38.8345832824707,32.28843307495117,0.0,255.0,2.132960207494369e-06
tate2-B_Vacancy-Metal.png,B,20,tate2,736,637,58.23896789550781,47.724456787109375,0.0,255.0,4.265920414988738e-06
tis2_Adatom-K.png,B,20,tis2,669,579,53.3026237487793,42.28984069824219,0.0,255.0,2.5816378426801533e-06
tis2_Adatom-Li.png,B,20,tis2,669,579,69.78536987304688,45.522430419921875,0.0,255.0,2.5816378426801533e-06
tis2_Adatom-Na.png,B,20,tis2,669,579,60.71417999267578,43.82802963256836,0.0,255.0,2.5816378426801533e-06
tis2_Anti-Anion.png,B,20,tis2,669,579,54.560325622558594,45.659088134765625,0.0,255.0,2.5816378426801533e-06
tis2_Anti-Metal.png,B,20,tis2,669,579,44.953392028808594,30.897035598754883,0.0,255.0,2.5816378426801533e-06
tis2_Cu_doped.png,B,20,tis2,669,579,67.07635498046875,46.73060989379883,0.0,255.0,5.163275685360307e-06
tis2_Defect-Free.png,B,20,tis2,669,579,67.81883239746094,45.160396575927734,0.0,255.0,2.5816378426801533e-06
tis2_Nb_doped.png,B,20,tis2,669,579,45.82735061645508,34.71563720703125,0.0,255.0,2.5816378426801533e-06
tis2_V_doped.png,B,20,tis2,669,579,62.00547790527344,46.6165885925293,0.0,255.0,2.5816378426801533e-06
tis2_Vacancy-Anion-03.png,B,20,tis2,669,579,57.93598175048828,44.37788391113281,0.0,255.0,7.74491352804046e-06
tis2_Vacancy-Anion-06A.png,B,20,tis2,669,579,66.34101104736328,38.24067687988281,0.0,255.0,2.5816378426801533e-06
tis2_Vacancy-Anion-06B.png,B,20,tis2,669,579,46.923431396484375,42.29710006713867,0.0,255.0,2.5816378426801533e-06
tis2_Vacancy-Anion-09A.png,B,20,tis2,669,579,49.207916259765625,46.70488739013672,0.0,255.0,5.163275685360307e-06
tis2_Vacancy-Anion-09B.png,B,20,tis2,669,579,62.48914337158203,41.20413589477539,0.0,255.0,2.5816378426801533e-06
tis2_Vacancy-Anion-12A.png,B,20,tis2,669,579,61.71189498901367,43.36575698852539,0.0,255.0,2.5816378426801533e-06
tis2_Vacancy-Anion-12B.png,B,20,tis2,669,579,45.12110137939453,41.46958923339844,0.0,255.0,2.5816378426801533e-06
tis2_Vacancy-Metal.png,B,20,tis2,669,579,46.1121711730957,43.33506393432617,0.0,255.0,2.5816378426801533e-06
tis2_Zr_doped.png,B,20,tis2,669,579,39.16640090942383,37.32857894897461,0.0,255.0,7.74491352804046e-06
tise2_Adatom-K.png,B,20,tise2,707,612,58.59528732299805,40.94392395019531,0.0,255.0,2.3111554852964287e-06
tise2_Adatom-Li.png,B,20,tise2,707,612,62.23633575439453,43.83362579345703,0.0,255.0,2.3111554852964287e-06
tise2_Adatom-Na.png,B,20,tise2,707,612,61.605567932128906,39.455902099609375,0.0,255.0,2.3111554852964287e-06
tise2_Anti-Anion.png,B,20,tise2,707,612,66.12773895263672,52.193294525146484,0.0,255.0,2.3111554852964287e-06
tise2_Anti-Metal.png,B,20,tise2,707,612,95.42784881591797,41.604881286621094,0.0,255.0,2.3111554852964287e-06
tise2_Cu_doped.png,B,20,tise2,707,612,98.77351379394531,38.884212493896484,0.0,255.0,2.3111554852964287e-06
tise2_Defect-Free.png,B,20,tise2,707,612,83.68925476074219,46.48582077026367,0.0,255.0,2.3111554852964287e-06
tise2_Nb_doped.png,B,20,tise2,707,612,72.49908447265625,41.2293701171875,0.0,255.0,2.3111554852964287e-06
tise2_V_doped.png,B,20,tise2,707,612,66.82720947265625,48.586971282958984,0.0,255.0,4.622310970592857e-06
tise2_Vacancy-Anion-03.png,B,20,tise2,707,612,79.72203063964844,46.63396453857422,0.0,255.0,2.3111554852964287e-06
tise2_Vacancy-Anion-06A.png,B,20,tise2,707,612,81.3435287475586,52.15353012084961,0.0,255.0,4.622310970592857e-06
tise2_Vacancy-Anion-06B.png,B,20,tise2,707,612,39.096736907958984,26.601896286010742,0.0,255.0,2.3111554852964287e-06
tise2_Vacancy-Anion-09A.png,B,20,tise2,707,612,58.74945068359375,35.44419860839844,0.0,255.0,9.244621941185715e-06
tise2_Vacancy-Anion-09B.png,B,20,tise2,707,612,39.1201171875,27.16944694519043,0.0,255.0,2.3111554852964287e-06
tise2_Vacancy-Anion-12A.png,B,20,tise2,707,612,56.66657257080078,34.90250778198242,0.0,255.0,2.3111554852964287e-06
tise2_Vacancy-Anion-12B.png,B,20,tise2,707,612,76.51787567138672,49.42550277709961,0.0,255.0,2.3111554852964287e-06
tise2_Vacancy-Metal.png,B,20,tise2,707,612,56.41883850097656,37.32036590576172,0.0,255.0,2.3111554852964287e-06
tise2_Zr_doped.png,B,20,tise2,707,612,59.278202056884766,41.934730529785156,0.0,255.0,2.3111554852964287e-06
tite2-A_Defect-Free.png,B,20,tite2,748,648,63.35457229614258,43.20359802246094,0.0,255.0,2.0631148082128472e-06
tite2-A_Vacancy-Anion-03.png,B,20,tite2,748,648,70.23140716552734,46.45417022705078,0.0,255.0,2.0631148082128472e-06
tite2-A_Vacancy-Metal.png,B,20,tite2,748,648,57.50188064575195,40.26557540893555,0.0,255.0,6.189344424638542e-06
tite2-B_Adatom-K.png,B,20,tite2,747,647,43.34841537475586,43.14351272583008,0.0,255.0,2.069069684197894e-06
tite2-B_Adatom-Li.png,B,20,tite2,747,647,33.2830924987793,38.47054672241211,0.0,255.0,4.138139368395788e-06
tite2-B_Adatom-Na.png,B,20,tite2,747,647,44.36573028564453,45.7854118347168,0.0,255.0,2.069069684197894e-06
tite2-B_Anti-Anion.png,B,20,tite2,747,647,31.679244995117188,40.547882080078125,0.0,255.0,2.069069684197894e-06
tite2-B_Anti-Metal.png,B,20,tite2,747,647,29.125642776489258,33.73635482788086,0.0,255.0,2.069069684197894e-06
tite2-B_Cu_doped.png,B,20,tite2,747,647,42.8804817199707,46.38365173339844,0.0,255.0,4.138139368395788e-06
tite2-B_Defect-Free.png,B,20,tite2,747,647,43.56708908081055,44.391143798828125,0.0,255.0,2.069069684197894e-06
tite2-B_Nb_doped.png,B,20,tite2,747,647,36.313316345214844,41.821510314941406,0.0,255.0,2.069069684197894e-06
tite2-B_V_doped.png,B,20,tite2,747,647,26.861011505126953,31.722091674804688,0.0,255.0,4.138139368395788e-06
tite2-B_Vacancy-Anion-03.png,B,20,tite2,747,647,40.89881896972656,42.13899612426758,0.0,255.0,2.069069684197894e-06
tite2-B_Vacancy-Anion-06A.png,B,20,tite2,747,647,38.810752868652344,40.94964599609375,0.0,255.0,2.069069684197894e-06
tite2-B_Vacancy-Anion-06B.png,B,20,tite2,747,647,31.04277801513672,36.84772872924805,0.0,255.0,2.069069684197894e-06
tite2-B_Vacancy-Anion-09A.png,B,20,tite2,747,647,29.081436157226562,37.0531120300293,0.0,255.0,2.069069684197894e-06
